smiles,rev_smiles
COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)C2(NC(=O)[C@H]3CCCCN3C)CC2)OC(C)=O)n1,1n)O=)C(CO)2CC)C3NCCCC3]H@C[)O=(CN(2C)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CN)1ccccc1cC(]H@C[C)C(]H@@C[)O=(COC
CCCCCCCCCCCCCC[n+]1ccc2c(C)c3c(c(C)c2c1)c1cc(O)ccc1n3CC,CC3n1ccc)O(cc1c)1c2c)C(c(c3c)C(c2ccc1]+n[CCCCCCCCCCCCCC
COC(=O)c1ccc2c(c1)c1c(C)c3ccncc3c(C)c1n2C,C2n1c)C(c3ccncc3c)C(c1c)1c(c2ccc1c)O=(COC
COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c1cccc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]2CCCCN2C)C2CC2)OC(C)=O)n1,1n)O=)C(CO)2CC2C)C2NCCCC2]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(cccc1c)O=(CN)1ccccc1cC(]H@C[C)C(]H@@C[)O=(COC
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)OC)n1)C(C)C,C)C(C)1n)CO)O=(C)C(]H@C[C)2ccccc2cC(]H@@C[N)O=(C(cccc1c)O=)C(CO(]H@@C[C(]H@C[)C(N)O=(C)C1NCCCC1]H@C[)O=(CN(]H@C[)C(]H@C[CC
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)O)n1)C(C)C,C)C(C)1n)O)O=(C)C(]H@C[C)2ccccc2cC(]H@@C[N)O=(C(cccc1c)O=)C(CO(]H@@C[C(]H@C[)C(N)O=(C)C1NCCCC1]H@C[)O=(CN(]H@C[)C(]H@C[CC
CC[C@H](C)[C@H](NC(=O)c1cccn1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)OC)cs1)C(C)C,C)C(C)1sc)CO)O=(C)C(]H@C[C)2ccccc2cC(]H@@C[N)O=(C(cn1c)O=)C(CO(]H@@C[C(]H@C[)C(N)O=(C)C1nccc1c)O=(CN(]H@C[)C(]H@C[CC
COC(=O)C12C3C4C1C1C2C3C41NC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]2CCCCN2C)C2CC2)OC(C)=O)n1,1n)O=)C(CO)2CC2C)C2NCCCC2]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CN14C3C2C1C1C4C3C21C)O=(COC
COC(=O)C12CC(NC(=O)c3csc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]4CCCCN4C)C4CC4)OC(C)=O)n3)(C1)C2,2C)1C()3n)O=)C(CO)4CC4C)C4NCCCC4]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc3c)O=(CN(CC21C)O=(COC
O=C(Nc1nc2c(C(F)(F)F)cccc2s1)c1cc(Cl)ccc1O,O1ccc)lC(cc1c)1s2cccc)F)F()F(C(c2cn1cN(C=O
Nc1nc(Cl)c(CO)c(NCC2(CO)CC(CCc3ccccc3)C2)n1,1n)2C)3ccccc3cCC(CC)OC(2CCN(c)OC(c)lC(cn1cN
COc1cnc2c(c1)C(=O)c1c-2n(CCCN2CCOCC2)c(=O)c2cc(F)ccc12,21ccc)F(cc2c)O=(c)2CCOCC2NCCC(n2-c1c)O=(C)1c(c2cnc1cOC
COc1cnc2c(c1)C(=O)c1c-2n(CCCn2ccnc2)c(=O)c2cc(F)ccc12,21ccc)F(cc2c)O=(c)2cncc2nCCC(n2-c1c)O=(C)1c(c2cnc1cOC
COc1cnc2c(c1)C(=O)c1c-2n(CCCN2CCNCC2)c(=O)c2cc(F)ccc12,21ccc)F(cc2c)O=(c)2CCNCC2NCCC(n2-c1c)O=(C)1c(c2cnc1cOC
CNCCCn1c2c(c3ccc(F)cc3c1=O)C(=O)c1cc(OC)cnc1-2,2-1cnc)CO(cc1c)O=(C)O=1c3cc)F(ccc3c(c2c1nCCCNC
COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=NCCS2)c(=O)c2cc(F)ccc12,21ccc)F(cc2c)O=(c)2SCCN=2CNCCC(n2-c1c)O=(C)1c(c2cnc1cOC
CCNCCCn1c2c(c3ccc(F)cc3c1=O)C(=O)c1cc(OC)cnc1-2,2-1cnc)CO(cc1c)O=(C)O=1c3cc)F(ccc3c(c2c1nCCCNCC
COc1ccc(C2=CC(c3cc(OC)c(OC)c(OC)c3)n3ncnc3N2)cc1,1cc)2N3cncn3n)3c)CO(c)CO(c)CO(cc3c(CC=2C(ccc1cOC
CCCC[Sn+](CCCC)CCCC,CCCC)CCCC(]+nS[CCCC
Cc1n(Cc2ccccc2)c2c([n+]1C)C(=O)c1ccccc1C2=O,O=2C1ccccc1c)O=(C)C1]+n[(c2c)2ccccc2cC(n1cC
Cc1n(CC(C)C)c2c([n+]1CC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)c1ccccc1C2=O,O=2C1ccccc1c)O=(C)1cc)]-O[)O=(]+N[(ccc1c)O=(CC1]+n[(c2c)C)C(CC(n1cC
COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)C2(NC(=O)[C@H]3CCCCN3C)CCC2)OC(C)=O)n1,1n)O=)C(CO)2CCC)C3NCCCC3]H@C[)O=(CN(2C)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CN)1ccccc1cC(]H@C[C)C(]H@@C[)O=(COC
COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]2CCCCN2C)c2ccc(F)cc2)OC(C)=O)n1,1n)O=)C(CO)2cc)F(ccc2c)C2NCCCC2]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CN)1ccccc1cC(]H@C[C)C(]H@@C[)O=(COC
COC(=O)[C@H](Cc1ccccc1)NNC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]2CCCCN2C)C2CC2)OC(C)=O)n1,1n)O=)C(CO)2CC2C)C2NCCCC2]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CNN)1ccccc1cC(]H@C[)O=(COC
COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]2CCCCN2C)C(C)C)OC(C)=O)n1,1n)O=)C(CO)C)C(C)C2NCCCC2]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CN)1ccccc1cC(]H@C[C)C(]H@@C[)O=(COC
COC(=O)[C@@H](C)C[C@H](Cc1ccccc1)NC(=O)c1csc([C@@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]2CCCCN2C)C2CCCCC2)OC(C)=O)n1,1n)O=)C(CO)2CCCCC2C)C2NCCCC2]H@C[)O=(CN(]H@@C[)O=(C)C(N)C)C(C(]H@C[C(]H@@C[(csc1c)O=(CN)1ccccc1cC(]H@C[C)C(]H@@C[)O=(COC
CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,O1]H@@C[)O(]H@C[)23cncn)N(c3cnc2n(]H@@C[O1]H@C[CO)O=()O=(SN)O=(CCCCCCCCCCCCCCCC
CC[C@@H]1[C@@H](C)O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@@H](O)[C@H](O)C(C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C=C/C=C/[C@@H]2C)C[C@H]1O[C@@H]1C[C@@H](O)[C@H](O)C(C)O1,1O)C(C)O(]H@C[)O(]H@@C[C1]H@@C[O1]H@C[C)C2]H@@C[/C=C/C=C/)O=(CO)3O)C(]H@@C[)CC(]H@C[)4O)C(C)O(]H@C[)O(]H@@C[C4]H@C[O(]H@@C[C)O(3]@@C[)C(]H@C[)O(]H@@C[)C(]H@@C[(]H@@C[)C(]H@C[/C=C/C=C/)O=(CO2]H@C[)C(]H@C[)O(]H@C[)C(]H@@C[()O(]@@C[O)C(]H@@C[1]H@@C[CC
CC(=O)c1cc2c(c(O)c1C)C(=O)C(=O)c1c(O)cccc1-2,2-1cccc)O(c1c)O=(C)O=(C)C1c)O(c(c2cc1c)O=(CC
CO[C@H]1/C=C/C=C/C=C/C[C@H](OC(=O)[C@@H](C)NC(=O)C2CCCCC2)[C@H](C)[C@@H](O)/C(C)=C\CCC2=CC(=O)C=C(NC(=O)C1)C2=O,O=2C)1C)O=(CN(C=C)O=(CC=2CCC\C=)C(C/)O(]H@@C[)C(]H@C[)2CCCCC2C)O=(CN)C(]H@@C[)O=(CO(]H@C[C/C=C/C=C/C=C/1]H@C[OC
CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,12c3cc)4c)O)C()C(C(ccnc4c-(ccc3cnc2c)C(n)O=(c1nC)C(]H@@C[OC
CC(C)n1c2c([n+](C)c1/C=C/c1ccccc1)C(=O)c1ccccc1C2=O,O=2C1ccccc1c)O=(C)1ccccc1c/C=C/1c)C(]+n[(c2c1n)C(CC
Cc1n(CC(C)C)c2c([n+]1C)C(=O)c1ccccc1C2=O,O=2C1ccccc1c)O=(C)C1]+n[(c2c)C)C(CC(n1cC
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)O)cs1)C(C)C,C)C(C)1sc)O)O=(C)C(]H@C[C)2ccccc2cC(]H@@C[N)O=(C(cn1c)O=)C(CO(]H@@C[C(]H@C[)C(N)O=(C)C1NCCCC1]H@C[)O=(CN(]H@C[)C(]H@C[CC
COc1ccc(OC)c(Nc2nc3nonc3nc2Nc2cccc(Br)c2)c1,1c)2c)rB(cccc2cN2cn3cnon3cn2cN(c)CO(ccc1cOC
C=C(C)[C@@]12CC(OC(=O)C(O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1[C@@H](OC(C)=O)C(=O)[C@@]1(C)C(C2OC(=O)c2cc(F)cc(F)c2)[C@]2(OC(C)=O)CO[C@@H]2C[C@@H]1O,O1]H@@C[C2]H@@C[OC)O=)C(CO(2]@C[)2c)F(cc)F(cc2c)O=(CO2C(C)C(1]@@C[)O=(C)O=)C(CO(]H@@C[1C=)C(C)3ccccc3c)3ccccc3c)O=(CN(]H@@C[)O(C)O=(CO(CC21]@@C[)C(C=C
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,O=1CN)C)C(C(C)O=(CO)C)C(C(C)O=(CN)C)C(C(C)O=(CO)C(C)O=(CN)C)C(C(C)O=(CO)C)C(C(C)O=(CN)C)C(C(C)O=(CO)C(C)O=(CN)C)C(C(C)O=(CO)C)C(C(C)O=(CN)C)C(C(C)O=(CO1CC
O=CN/N=C/c1ccc(Cl)c([N+](=O)[O-])c1,1c)]-O[)O=(]+N[(c)lC(ccc1c/C=N/NC=O
CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,1no)2n)3CC)C(NCC3N(cc)3n]Hn[)4CC4C(cc3cN(cn2cNC(cc1c)C(CC
CN(C)CC(=O)Nc1ccc(Cn2nnc3c2C(=O)c2nnn(Cc4ccc(NC(=O)CN(C)C)cc4)c2C3=O)cc1,1cc)O=3C2c)4cc)C)C(NC)O=(CN(ccc4cC(nnn2c)O=(C2c3cnn2nC(ccc1cN)O=(CC)C(NC
CCN(CC)CCC(=O)Nc1ccc(Cn2nnc3c2C(=O)c2nnn(Cc4ccc(NC(=O)CCN(CC)CC)cc4)c2C3=O)cc1,1cc)O=3C2c)4cc)CC)CC(NCC)O=(CN(ccc4cC(nnn2c)O=(C2c3cnn2nC(ccc1cN)O=(CCC)CC(NCC
Fc1ccc(Nc2nc3nonc3nc2Nc2ccc(F)cc2)cc1,1cc)2cc)F(ccc2cN2cn3cnon3cn2cN(ccc1cF
CCCCCCCCCCC[N+]1(Cc2ccccc2)CC2CCN(Cc3ccccc3)CC2C1,1C2CC)3ccccc3cC(NCC2CC)2ccccc2cC(1]+N[CCCCCCCCCCC
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,OC)N(]H@@C[)O=(CN1cc)2c)CO(c)CO(c)CO(cc2c\C=C/(ccc1cOC
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,F1cc)I(ccc1cN1c2ncnc2ccc1c)OCCON(C=O
Clc1ccc(Nc2ncnc3c2sc2ncccc23)c(Cl)c1,1c)lC(c)32ccccn2cs2c3cncn2cN(ccc1clC
Oc1ccc(Nc2ncnc3c2sc2ncccc23)cc1,1cc)32ccccn2cs2c3cncn2cN(ccc1cO
Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,C)C(C1n2cn)3CCOCC3N(cn)3cn)N(cnc3c-(c2cn1cC
COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1,1c)2CC)CO3cn4ccc)F(cc4cn3cN)O=(C(NCC2N(cc)CO(cc1cOC
O=C(CCCCN1CCOCC1)Nc1ccc(Cn2nnc3c2C(=O)c2nnn(Cc4ccc(NC(=O)CCCCN5CCOCC5)cc4)c2C3=O)cc1,1cc)O=3C2c)4cc)5CCOCC5NCCCC)O=(CN(ccc4cC(nnn2c)O=(C2c3cnn2nC(ccc1cN)1CCOCC1NCCCC(C=O
Cc1cccc(/C=N/NC(=S)N2CCCC2)n1,1n)2CCCC2N)S=(CN/N=C/(cccc1cC
COC1=C2CC(C)CC(OC)C(OC(=O)CN)[C@H](C)/C=C(\C)C(OC(N)=O)C(OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,O=2C)O=1CC=(CN)O=(C)C/(C=C\C=C/)CO(C)O=)N(CO(C)C\(C=C/)C(]H@C[)NC)O=(CO(C)CO(CC)C(CC2C=1COC
Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,1cc)2ccccc2c)2ccccc2c()O)O=(C)N(CCS(C(ccc1cC
COc1ccc(CCNC2=CC(=O)c3ncccc3C2=O)cc1OC,CO1cc)O=2C3ccccn3c)O=(CC=2CNCC(ccc1cOC
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CC2C3N2C)C1=O,O=1C)C2N3C2CC2n3c)O=)N(COC(c(c2c)O=(C)C(C=1COC
Cc1c(CNc2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12,21c)N(cn)N(cn2ccc)2cc)O)O=(C)O)O=(CC(CN)O=(C(ccc2cNC(c1cC
COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5CO[C@@H](c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,O1c)CO(cc)4OCO)32]H@C[)O=(COC3]H@C[)O3C)O(C5CO)6sccc6c(]H@@C[OC5CO3CO(]H@@C[3cc(c4cc3c2]H@@C[(cc1cOC
OCC1OC(n2ccc3c(NO)ncnc32)C(O)C1O,O1C)O(C)23cncn)ON(c3ccc2n(CO1CCO
c1ccc2c(c1)ccn1ccc3c4ccccc4nc-3c21,12c3-cn4ccccc4c3ccc1ncc)1c(c2ccc1c
COC1=C2C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,O=2C)O=1CC=(CN)O=(C)C/(C=C\C=C/)CO(]H@C[)O=)N(CO(]H@@C[)C\(C=C/)C(]H@C[)O(]H@@C[)CO(]H@@C[C)C(]H@@C[C2C=1COC
COC[C@H]1C(=O)NCC(=O)N2NCCC[C@H]2C(=O)N(O)[C@H](C)C(=O)O[C@@H](C(C)C)[C@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)C(=O)N2NCCC[C@@H]2C(=O)N1O,O1N)O=(C2]H@@C[CCCN2N)O=(C)2O)C(]H@C[)C)C(CC(]H@@C[CC)O(2]@C[)O()C(]@C[)O=(CN(]H@C[)C)C(C(]H@@C[O)O=(C)C(]H@C[)O(N)O=(C2]H@C[CCCN2N)O=(CCN)O=(C1]H@C[COC
COc1cc(-c2n[nH]nc2-c2ccc3c(c2)OCCO3)cc(OC)c1OC,CO1c)CO(cc)3OCCO)2c(c3ccc2c-2cn]Hn[n2c-(cc1cOC
Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccc(C)cc2)cc1,1cc)2cc)C(ccc2c)2ccccc2c()O)O=(C)N(CCS(C(ccc1cC
CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(C(=N)N=C(N)N)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,21]H@@C[C3]H@C[)O()C(]@@C[4cccc)O(c4c)O(C=3C)O=(C)O(2]@@C[)O(C=)2CC)N)N(C=N)N=(C(NCC2NCN)O=(C(C)O=(C1]H@@C[)C(NC
O=C1C=C(OCCCCl)C(=O)c2c(O)ccc(O)c21,12c)O(ccc)O(c2c)O=(C)lCCCCO(C=C1C=O
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)c5cccn5n4)cc3)cc2)CC1,1CC)2cc)3cc)4n5nccc5c)5CCOCC5N(cn4c-(ccc3cN)O=(CN(ccc2c)O=(C(NCC1C)C(NC
COC1C(O)C(C)OC(O[C@@H]2C[C@H]3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]45O)[C@@]3(C)[C@H](O)C2)C1O,O1C)2C)O(]H@C[)C(3]@@C[)O54]@C[CC)6CO)O=(CC=6C(]H@@C[)C(5]@C[CC(]H@C[4]H@@C[CC3]H@C[C2]H@@C[O(CO)C(C)O(C1COC
CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)c5cccn5n4)cc3)cc2)CC1,1CC)2cc)3cc)4n5nccc5c)5CCOCC5N(cn4c-(ccc3cN)O=(CN(ccc2c)O=(C(NCC1NC
O=C1c2cc3c(cc2-c2c1c1ccc(Cl)cc1c(=O)n2CCCn1ccnc1)OCO3,3OCO)1cncc1nCCC2n)O=(c1cc)lC(ccc1c1c2c-2cc(c3cc2c1C=O
O=C1c2cc3c(cc2-c2c1c1ccc(Cl)cc1c(=O)n2C[C@H](O)CO)OCO3,3OCO)OC)O(]H@C[C2n)O=(c1cc)lC(ccc1c1c2c-2cc(c3cc2c1C=O
COC(=O)C1c2cc3c(cc2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C([N+](C)(C)[O-])C1O,O1C)]-O[)C()C(]+N[(C)O(C)C(2CO1CO)O=3C1c(c2cc)O(c1c)O=(C)O)C(1CC)CO2C)CO()C(C)CO(C)C(CO2CO(C2cc(c3cc2c1C)O=(COC
Cc1cc(C)cc(Nc2ccc([N+](=O)[O-])c(NCCN3CCOCC3)n2)c1,1c)2n)3CCOCC3NCCN(c)]-O[)O=(]+N[(ccc2cN(cc)C(cc1cC
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccn3n2)cc1)Nc1cccnc1,1cnccc1cN)1cc)2n3nccc3c)3CCOCC3N(cn2c-(ccc1cN(C=O
Cc1ccnc(Nc2ccc([N+](=O)[O-])c(NCCN3CCOCC3)n2)c1,1c)2n)3CCOCC3NCCN(c)]-O[)O=(]+N[(ccc2cN(cncc1cC
CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@H](F)C1,1C)F(]H@C[)2ccccc2c)OC(2]@@C[C=)F3ccc)F(cc3c(CC2N)O=(C)C(N(]H@C[CC1NC
CCn1c2ccccc2c2cc(C(O)c3cccc4ncccc34)ccc21,12ccc)43ccccn4cccc3c)O(C(cc2c2ccccc2c1nCC
O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl,lC1c)lC(cc)O2ccccc2c)O=(C(c1n-1c)lC(c)lC(c]Hn[1c)O1ccccc1c(C=O
Nc1ncnc2c1c(C(=O)NO)cn2C1OC(CO)C(O)C1O,O1C)O(C)OC(CO1C2nc)ON)O=(C(c1c2cncn1cN
N=c1c2c(C(N)=O)cn(C3OC(CO)C(O)C3O)c2ncn1O,O1ncn2c)O3C)O(C)OC(CO3C(nc)O=)N(C(c2c1c=N
C=CCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,O=1C)32c(ccc)4CCOCC4N(c3cccc2c)O=(C1NCC=C
Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1,1c)2CC)3CC3C(NCC2N(cncc1cC1nn)2on)3cc)F)F()F(CO(ccc3c-(cn2c-(cc1cC
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,lC1ccn)2c)NC)O=(CN(cccc2cN(cn1cN1ccccc1c)O=()O=(S)C(CC
COc1ccc(S(=O)(=O)Nc2c(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc(OC)c2O)cc1OC,CO1cc)O2c)CO(ccc)3c)CO(c)CO(c)CO(cc3c\C=C/(c2cN)O=()O=(S(ccc1cOC
CCN(CC)C(=S)S[Bi](SC(=S)N(CC)CC)SC(=S)N(CC)CC,CC)CC(N)S=(CS)CC)CC(N)S=(CS(]iB[S)S=(C)CC(NCC
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c2ccc(F)cc2)c1O,O1c)2cc)F(ccc2c)O=()O=(SN(c)2c)CO(c)CO(c)CO(cc2c\C=C/(ccc1cOC
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c2ccc(C)cc2)c1O,O1c)2cc)C(ccc2c)O=()O=(SN(c)2c)CO(c)CO(c)CO(cc2c\C=C/(ccc1cOC
CN1c2ccccc2[Sn](C)(C)c2ccccc21,12ccccc2c)C()C(]nS[2ccccc2c1NC
COc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc(NS(=O)(=O)c2cccc(Cl)c2)c1OC,CO1c)2c)lC(cccc2c)O=()O=(SN(cc)2c)CO(c)CO(c)CO(cc2c\C=C/(cc1cOC
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,1nccnc1cNN)1n)2c)F)F()F(C(cc)F)F()F(C(cc2c-(cnc1n\C=C/(C=O
CO[C@H](C(=O)O)[C@@H]1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,1O)C(C)O(C)2O)C(C)O(C)3O)C(C)O(C)O()C(CC3CO(CC2CO(CC1CO1]H@C[)O=(C2c)O(c3c)O(c)C(c)4O)C(C)O(C)5O)C(C)O(C)O(CC5CO(CC4CO(cc3cc2cC1]H@@C[)O)O=(C(]H@C[OC
COC(=O)[C@@H](OC)[C@@H]1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,1O)C(C)O(C)2O)C(C)O(C)3O)C(C)O(C)O()C(CC3CO(CC2CO(CC1CO1]H@C[)O=(C2c)O(c3c)O(c)C(c)4O)C(C)O(C)5O)C(C)O(C)O(CC5CO(CC4CO(cc3cc2cC1]H@@C[)CO(]H@@C[)O=(COC
COC(=O)[C@H](C)NC(=O)[C@@H](OC)[C@@H]1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,1O)C(C)O(C)2O)C(C)O(C)3O)C(C)O(C)O()C(CC3CO(CC2CO(CC1CO1]H@C[)O=(C2c)O(c3c)O(c)C(c)4O)C(C)O(C)5O)C(C)O(C)O(CC5CO(CC4CO(cc3cc2cC1]H@@C[)CO(]H@@C[)O=(CN)C(]H@C[)O=(COC
COC(=O)CNC(=O)[C@@H](OC)[C@@H]1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,1O)C(C)O(C)2O)C(C)O(C)3O)C(C)O(C)O()C(CC3CO(CC2CO(CC1CO1]H@C[)O=(C2c)O(c3c)O(c)C(c)4O)C(C)O(C)5O)C(C)O(C)O(CC5CO(CC4CO(cc3cc2cC1]H@@C[)CO(]H@@C[)O=(CNC)O=(COC
COC(=O)[C@@H](NC(=O)[C@@H](OC)[C@@H]1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1)C(C)C,C)C(C)1O)C(C)O(C)2O)C(C)O(C)3O)C(C)O(C)O()C(CC3CO(CC2CO(CC1CO1]H@C[)O=(C2c)O(c3c)O(c)C(c)4O)C(C)O(C)5O)C(C)O(C)O(CC5CO(CC4CO(cc3cc2cC1]H@@C[)CO(]H@@C[)O=(CN(]H@@C[)O=(COC
